,InvoiceID,CustomerID,BillToCustomerID,OrderID,DeliveryMethodID,ContactPersonID,AccountsPersonID,SalespersonPersonID,PackedByPersonID,InvoiceDate,CustomerPurchaseOrderNumber,IsCreditNote,CreditNoteReason,Comments,DeliveryInstructions,InternalComments,TotalDryItems,TotalChillerItems,DeliveryRun,RunPosition,ReturnedDeliveryData,ConfirmedDeliveryTime,ConfirmedReceivedBy,LastEditedBy,LastEditedWhen
356,68919,1009,1009,71908,3,3209,3209,6,8,2022-05-06,15557,False,,,"Shop 18, 1386 Elnaz Avenue",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-06T12:00:00"",""ConNote"":""EAN-125-69969""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-07T08:05:00"",""ConNote"":""EAN-125-69969"",""DriverID"":17,""Latitude"":35.6323013,""Longitude"":-90.7126120,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-07T08:05:00"",""ReceivedBy"":""Bhagavateeprasaad Malladi""}",2016-05-07 08:05:00,Bhagavateeprasaad Malladi,17,2016-05-07 07:00:00
357,68920,447,401,71909,3,2093,2001,14,8,2022-05-06,16530,False,,,"Unit 133, 1197 Nastase Avenue",,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-06T12:00:00"",""ConNote"":""EAN-125-69970""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-07T08:10:00"",""ConNote"":""EAN-125-69970"",""DriverID"":17,""Latitude"":40.6544393,""Longitude"":-95.2302597,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-07T08:10:00"",""ReceivedBy"":""Premwadee Saowaluk""}",2016-05-07 08:10:00,Premwadee Saowaluk,17,2016-05-07 07:00:00
358,68921,470,401,71910,3,2139,2001,2,8,2022-05-06,19463,False,,,"Unit 40, 1521 Phan Crescent",,1,1,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-06T12:00:00"",""ConNote"":""EAN-125-69971""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-07T08:15:00"",""ConNote"":""EAN-125-69971"",""DriverID"":17,""Latitude"":29.5480071,""Longitude"":-98.2911235,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2016-05-07T08:15:00"",""ReceivedBy"":""Libuse Srbova""}",2016-05-07 08:15:00,Libuse Srbova,17,2016-05-07 07:00:00
359,68922,170,1,71911,3,1339,1001,15,8,2022-05-06,13651,False,,,"Unit 109, 1568 Srisati Boulevard",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-06T12:00:00"",""ConNote"":""EAN-125-69972""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-07T08:20:00"",""ConNote"":""EAN-125-69972"",""DriverID"":17,""Latitude"":40.8884329,""Longitude"":-73.8281895,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-07T08:20:00"",""ReceivedBy"":""Daniella Barbosa""}",2016-05-07 08:20:00,Daniella Barbosa,17,2016-05-07 07:00:00
360,68923,189,1,71912,3,1377,1001,20,8,2022-05-06,19215,False,,,"Suite 49, 1847 Alladi Street",,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-06T12:00:00"",""ConNote"":""EAN-125-69973""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-07T08:25:00"",""ConNote"":""EAN-125-69973"",""DriverID"":17,""Latitude"":41.2459149,""Longitude"":-75.8813075,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-07T08:25:00"",""ReceivedBy"":""Sara Charlton""}",2016-05-07 08:25:00,Sara Charlton,17,2016-05-07 07:00:00
361,68924,841,841,71913,3,3041,3041,7,8,2022-05-06,17113,False,,,"Shop 10, 516 Bojin Road",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-06T12:00:00"",""ConNote"":""EAN-125-69974""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-07T08:30:00"",""ConNote"":""EAN-125-69974"",""DriverID"":17,""Latitude"":34.5171140,""Longitude"":-78.7250179,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-07T08:30:00"",""ReceivedBy"":""Camille Authier""}",2016-05-07 08:30:00,Camille Authier,17,2016-05-07 07:00:00
362,68925,505,401,71914,3,2209,2001,14,8,2022-05-06,16306,False,,,"Unit 34, 1304 Hrdlickova Crescent",,4,1,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-06T12:00:00"",""ConNote"":""EAN-125-69975""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-07T08:35:00"",""ConNote"":""EAN-125-69975"",""DriverID"":17,""Latitude"":39.6960983,""Longitude"":-105.7258386,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-07T08:35:00"",""ReceivedBy"":""Alain Pelland""}",2016-05-07 08:35:00,Alain Pelland,17,2016-05-07 07:00:00
363,68926,50,1,71915,3,1099,1001,16,8,2022-05-06,12087,False,,,"Unit 257, 1715 Samaniego Street",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-06T12:00:00"",""ConNote"":""EAN-125-69976""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-07T08:40:00"",""ConNote"":""EAN-125-69976"",""DriverID"":17,""Latitude"":39.0820511,""Longitude"":-79.6453386,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-07T08:40:00"",""ReceivedBy"":""Marcela Jankova""}",2016-05-07 08:40:00,Marcela Jankova,17,2016-05-07 07:00:00
364,68927,1038,1038,71916,3,3238,3238,13,8,2022-05-06,17619,False,,,"Shop 23, 682 Shantanu Boulevard",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-06T12:00:00"",""ConNote"":""EAN-125-69977""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-07T08:45:00"",""ConNote"":""EAN-125-69977"",""DriverID"":17,""Latitude"":32.3053922,""Longitude"":-101.9751408,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-07T08:45:00"",""ReceivedBy"":""Damodara Trivedi""}",2016-05-07 08:45:00,Damodara Trivedi,17,2016-05-07 07:00:00
365,68928,907,907,71917,3,3107,3107,3,8,2022-05-06,14418,False,,,"Suite 5, 1627 Jakobsson Lane",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-06T12:00:00"",""ConNote"":""EAN-125-69978""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-07T08:50:00"",""ConNote"":""EAN-125-69978"",""DriverID"":17,""Latitude"":36.4054333,""Longitude"":-76.0940962,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-07T08:50:00"",""ReceivedBy"":""Eugen Agafitei""}",2016-05-07 08:50:00,Eugen Agafitei,17,2016-05-07 07:00:00
366,68929,74,1,71918,3,1147,1001,6,8,2022-05-06,12208,False,,,"Unit 50, 519 Jogi Street",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-06T12:00:00"",""ConNote"":""EAN-125-69979""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-07T08:55:00"",""ConNote"":""EAN-125-69979"",""DriverID"":17,""Latitude"":17.9941326,""Longitude"":-66.8193421,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-07T08:55:00"",""ReceivedBy"":""Roxane Rastgu""}",2016-05-07 08:55:00,Roxane Rastgu,17,2016-05-07 07:00:00
367,68930,84,1,71919,3,1167,1001,3,8,2022-05-06,19928,False,,,"Suite 243, 328 Bhat Street",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-06T12:00:00"",""ConNote"":""EAN-125-69980""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-07T09:00:00"",""ConNote"":""EAN-125-69980"",""DriverID"":17,""Latitude"":18.4432783,""Longitude"":-67.0649026,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-07T09:00:00"",""ReceivedBy"":""Eekalabya Bose""}",2016-05-07 09:00:00,Eekalabya Bose,17,2016-05-07 07:00:00
368,68931,885,885,71920,3,3085,3085,7,8,2022-05-06,15488,False,,,"Suite 8, 1375 Rusl Boulevard",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-06T12:00:00"",""ConNote"":""EAN-125-69981""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-07T09:05:00"",""ConNote"":""EAN-125-69981"",""DriverID"":17,""Latitude"":43.9698864,""Longitude"":-116.8190400,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-07T09:05:00"",""ReceivedBy"":""Chandrashekhar Dasgupta""}",2016-05-07 09:05:00,Chandrashekhar Dasgupta,17,2016-05-07 07:00:00
369,68932,456,401,71921,3,2111,2001,2,8,2022-05-06,19041,False,,,"Unit 2, 1605 Leigh Road",,4,1,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-06T12:00:00"",""ConNote"":""EAN-125-69982""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-07T09:10:00"",""ConNote"":""EAN-125-69982"",""DriverID"":17,""Latitude"":40.7048242,""Longitude"":-73.6501295,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-07T09:10:00"",""ReceivedBy"":""Subhash Matondkar""}",2016-05-07 09:10:00,Subhash Matondkar,17,2016-05-07 07:00:00
370,68933,75,1,71922,3,1149,1001,16,8,2022-05-06,11827,False,,,"Unit 276, 605 Prieditis Lane",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-06T12:00:00"",""ConNote"":""EAN-125-69983""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-07T09:15:00"",""ConNote"":""EAN-125-69983"",""DriverID"":17,""Latitude"":41.9292639,""Longitude"":-72.6273124,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-07T09:15:00"",""ReceivedBy"":""Vlasta Srbova""}",2016-05-07 09:15:00,Vlasta Srbova,17,2016-05-07 07:00:00
371,68934,859,859,71923,3,3059,3059,3,8,2022-05-06,17050,False,,,"Shop 4, 551 Linna Street",,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-06T12:00:00"",""ConNote"":""EAN-125-69984""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-07T09:20:00"",""ConNote"":""EAN-125-69984"",""DriverID"":17,""Latitude"":38.6731544,""Longitude"":-80.7748218,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-07T09:20:00"",""ReceivedBy"":""Shah Alizadeh""}",2016-05-07 09:20:00,Shah Alizadeh,17,2016-05-07 07:00:00
372,68935,803,803,71924,3,3003,3003,15,8,2022-05-06,19222,False,,,"Unit 7, 844 Magnusson Lane",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-06T12:00:00"",""ConNote"":""EAN-125-69985""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-07T09:25:00"",""ConNote"":""EAN-125-69985"",""DriverID"":17,""Latitude"":40.8657308,""Longitude"":-120.4602262,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2016-05-07T09:25:00"",""ReceivedBy"":""Bala Dixit""}",2016-05-07 09:25:00,Bala Dixit,17,2016-05-07 07:00:00
373,68936,933,933,71925,3,3133,3133,14,8,2022-05-06,13891,False,,,"Unit 18, 227 Paruchuri Boulevard",,4,1,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-06T12:00:00"",""ConNote"":""EAN-125-69986""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-07T09:30:00"",""ConNote"":""EAN-125-69986"",""DriverID"":17,""Latitude"":35.9923487,""Longitude"":-96.6249125,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-07T09:30:00"",""ReceivedBy"":""Joel Carrillo""}",2016-05-07 09:30:00,Joel Carrillo,17,2016-05-07 07:00:00
374,68937,42,1,71926,3,1083,1001,8,8,2022-05-06,19749,False,,,"Unit 61, 474 Tran Lane",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-06T12:00:00"",""ConNote"":""EAN-125-69987""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-07T09:35:00"",""ConNote"":""EAN-125-69987"",""DriverID"":17,""Latitude"":43.2461810,""Longitude"":-74.5176433,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-07T09:35:00"",""ReceivedBy"":""Chandrakanta Raut""}",2016-05-07 09:35:00,Chandrakanta Raut,17,2016-05-07 07:00:00
375,68938,445,401,71927,3,2089,2001,15,8,2022-05-06,17176,False,,,"Shop 54, 541 Shergill Street",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-06T12:00:00"",""ConNote"":""EAN-125-69988""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-07T09:40:00"",""ConNote"":""EAN-125-69988"",""DriverID"":17,""Latitude"":40.0847062,""Longitude"":-104.9394216,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-07T09:40:00"",""ReceivedBy"":""An Dung Ngo""}",2016-05-07 09:40:00,An Dung Ngo,17,2016-05-07 07:00:00
376,68939,814,814,71928,3,3014,3014,16,8,2022-05-06,17546,False,,,"Suite 13, 285 Dupuy Street",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-06T12:00:00"",""ConNote"":""EAN-125-69989""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-07T09:45:00"",""ConNote"":""EAN-125-69989"",""DriverID"":17,""Latitude"":27.6719750,""Longitude"":-97.6358282,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-07T09:45:00"",""ReceivedBy"":""Johanna Hoornstra""}",2016-05-07 09:45:00,Johanna Hoornstra,17,2016-05-07 07:00:00
377,68940,43,1,71929,3,1085,1001,3,8,2022-05-06,12050,False,,,"Suite 105, 980 Preda Crescent",,4,1,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-06T12:00:00"",""ConNote"":""EAN-125-69990""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-07T09:50:00"",""ConNote"":""EAN-125-69990"",""DriverID"":17,""Latitude"":47.5051019,""Longitude"":-121.9076150,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-07T09:50:00"",""ReceivedBy"":""Ganapati Gadiyaram""}",2016-05-07 09:50:00,Ganapati Gadiyaram,17,2016-05-07 07:00:00
378,68941,63,1,71930,3,1125,1001,15,8,2022-05-06,18010,False,,,"Unit 175, 1199 Cerkez Street",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-06T12:00:00"",""ConNote"":""EAN-125-69991""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-07T09:55:00"",""ConNote"":""EAN-125-69991"",""DriverID"":17,""Latitude"":35.0888553,""Longitude"":-118.6425912,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-07T09:55:00"",""ReceivedBy"":""Agnes Szolosy""}",2016-05-07 09:55:00,Agnes Szolosy,17,2016-05-07 07:00:00
379,68942,126,1,71931,3,1251,1001,2,8,2022-05-06,15857,False,,,"Shop 167, 772 Naicker Road",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-06T12:00:00"",""ConNote"":""EAN-125-69992""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-07T10:00:00"",""ConNote"":""EAN-125-69992"",""DriverID"":17,""Latitude"":40.1348354,""Longitude"":-74.3973717,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-07T10:00:00"",""ReceivedBy"":""Akanksha Iyengar""}",2016-05-07 10:00:00,Akanksha Iyengar,17,2016-05-07 07:00:00
380,68943,941,941,71932,3,3141,3141,14,8,2022-05-06,16335,False,,,"Unit 17, 1466 Deilami Road",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-06T12:00:00"",""ConNote"":""EAN-125-69993""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-07T10:05:00"",""ConNote"":""EAN-125-69993"",""DriverID"":17,""Latitude"":26.6453449,""Longitude"":-80.0758754,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-07T10:05:00"",""ReceivedBy"":""Bishwa Chatterjee""}",2016-05-07 10:05:00,Bishwa Chatterjee,17,2016-05-07 07:00:00
381,68944,802,802,71933,3,3002,3002,6,8,2022-05-06,12421,False,,,"Suite 9, 908 Nadar Lane",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-06T12:00:00"",""ConNote"":""EAN-125-69994""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-07T10:10:00"",""ConNote"":""EAN-125-69994"",""DriverID"":17,""Latitude"":35.6569716,""Longitude"":-106.7355910,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-07T10:10:00"",""ReceivedBy"":""Cosmina Vlad""}",2016-05-07 10:10:00,Cosmina Vlad,17,2016-05-07 07:00:00
382,68945,404,401,71934,3,2007,2001,7,8,2022-05-06,17743,False,,,"Suite 191, 834 Poddar Avenue",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-06T12:00:00"",""ConNote"":""EAN-125-69995""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-07T10:15:00"",""ConNote"":""EAN-125-69995"",""DriverID"":17,""Latitude"":40.8598045,""Longitude"":-77.0552539,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-07T10:15:00"",""ReceivedBy"":""Duleep Srivastava""}",2016-05-07 10:15:00,Duleep Srivastava,17,2016-05-07 07:00:00
383,68946,931,931,71935,3,3131,3131,16,8,2022-05-06,15279,False,,,"Shop 19, 926 Shakiba Crescent",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-06T12:00:00"",""ConNote"":""EAN-125-69996""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-07T10:20:00"",""ConNote"":""EAN-125-69996"",""DriverID"":17,""Latitude"":39.9781536,""Longitude"":-76.7330223,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2016-05-07T10:20:00"",""ReceivedBy"":""Nada Jovanovic""}",2016-05-07 10:20:00,Nada Jovanovic,17,2016-05-07 07:00:00
384,68947,118,1,71936,3,1235,1001,13,8,2022-05-06,11868,False,,,"Unit 234, 900 Thota Boulevard",,4,1,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-06T12:00:00"",""ConNote"":""EAN-125-69997""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-07T10:25:00"",""ConNote"":""EAN-125-69997"",""DriverID"":17,""Latitude"":44.4592341,""Longitude"":-69.6775451,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-07T10:25:00"",""ReceivedBy"":""Ileana Aguilar""}",2016-05-07 10:25:00,Ileana Aguilar,17,2016-05-07 07:00:00
385,68948,568,401,71937,3,2335,2001,3,8,2022-05-06,10379,False,,,"Suite 158, 519 Deslauriers Street",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-06T12:00:00"",""ConNote"":""EAN-125-69998""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-07T10:30:00"",""ConNote"":""EAN-125-69998"",""DriverID"":17,""Latitude"":32.5265264,""Longitude"":-96.8863898,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2016-05-07T10:30:00"",""ReceivedBy"":""Linda Ledezma""}",2016-05-07 10:30:00,Linda Ledezma,17,2016-05-07 07:00:00
386,68949,933,933,71938,3,3133,3133,20,8,2022-05-06,19097,False,,,"Unit 18, 227 Paruchuri Boulevard",,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-06T12:00:00"",""ConNote"":""EAN-125-69999""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-07T10:35:00"",""ConNote"":""EAN-125-69999"",""DriverID"":17,""Latitude"":35.9923487,""Longitude"":-96.6249125,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-07T10:35:00"",""ReceivedBy"":""Joel Carrillo""}",2016-05-07 10:35:00,Joel Carrillo,17,2016-05-07 07:00:00
387,68950,950,950,71939,3,3150,3150,16,8,2022-05-06,12025,False,,,"Unit 6, 1108 Enestam Crescent",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-06T12:00:00"",""ConNote"":""EAN-125-70000""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-07T10:40:00"",""ConNote"":""EAN-125-70000"",""DriverID"":17,""Latitude"":42.4805913,""Longitude"":-83.1668713,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-07T10:40:00"",""ReceivedBy"":""Emily Whittle""}",2016-05-07 10:40:00,Emily Whittle,17,2016-05-07 07:00:00
388,68951,90,1,71940,3,1179,1001,7,8,2022-05-06,10684,False,,,"Unit 91, 777 Vassiljev Street",,1,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-06T12:00:00"",""ConNote"":""EAN-125-70001""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-07T10:45:00"",""ConNote"":""EAN-125-70001"",""DriverID"":17,""Latitude"":47.8272203,""Longitude"":-98.4401019,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-07T10:45:00"",""ReceivedBy"":""Stanislav Sedlar""}",2016-05-07 10:45:00,Stanislav Sedlar,17,2016-05-07 07:00:00
389,68952,554,401,71941,3,2307,2001,8,8,2022-05-06,17031,False,,,"Unit 234, 1014 Shuler Avenue",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-06T12:00:00"",""ConNote"":""EAN-125-70002""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-07T10:50:00"",""ConNote"":""EAN-125-70002"",""DriverID"":17,""Latitude"":39.7603210,""Longitude"":-87.0722345,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-07T10:50:00"",""ReceivedBy"":""Ondrej Tomek""}",2016-05-07 10:50:00,Ondrej Tomek,17,2016-05-07 07:00:00
390,68953,987,987,71942,3,3187,3187,14,8,2022-05-06,19133,False,,,"Shop 6, 372 Ghatak Crescent",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-06T12:00:00"",""ConNote"":""EAN-125-70003""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-07T10:55:00"",""ConNote"":""EAN-125-70003"",""DriverID"":17,""Latitude"":33.8262286,""Longitude"":-93.9610220,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-07T10:55:00"",""ReceivedBy"":""Akhil Nadar""}",2016-05-07 10:55:00,Akhil Nadar,17,2016-05-07 07:00:00
391,68954,176,1,71943,3,1351,1001,13,8,2022-05-06,17215,False,,,"Shop 287, 680 Kallas Boulevard",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-06T12:00:00"",""ConNote"":""EAN-125-70004""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-07T11:00:00"",""ConNote"":""EAN-125-70004"",""DriverID"":17,""Latitude"":48.2826495,""Longitude"":-119.7067271,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-07T11:00:00"",""ReceivedBy"":""Banshari De""}",2016-05-07 11:00:00,Banshari De,17,2016-05-07 07:00:00
392,68955,879,879,71944,3,3079,3079,16,8,2022-05-06,10109,False,,,"Suite 10, 1511 Ilic Boulevard",,4,1,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-06T12:00:00"",""ConNote"":""EAN-125-70005""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-07T11:05:00"",""ConNote"":""EAN-125-70005"",""DriverID"":17,""Latitude"":42.7756477,""Longitude"":-77.7135072,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-07T11:05:00"",""ReceivedBy"":""Jitka Necesana""}",2016-05-07 11:05:00,Jitka Necesana,17,2016-05-07 07:00:00
393,68956,964,964,71945,3,3164,3164,15,8,2022-05-06,12589,False,,,"Suite 24, 1300 Sonkar Road",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-06T12:00:00"",""ConNote"":""EAN-125-70006""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-07T11:10:00"",""ConNote"":""EAN-125-70006"",""DriverID"":17,""Latitude"":28.4624986,""Longitude"":-82.1948076,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2016-05-07T11:10:00"",""ReceivedBy"":""Ingrida Zeltina""}",2016-05-07 11:10:00,Ingrida Zeltina,17,2016-05-07 07:00:00
394,68957,966,966,71946,3,3166,3166,8,8,2022-05-06,15474,False,,,"Shop 29, 934 Borgen Street",,4,1,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-06T12:00:00"",""ConNote"":""EAN-125-70007""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-07T11:15:00"",""ConNote"":""EAN-125-70007"",""DriverID"":17,""Latitude"":38.9244346,""Longitude"":-105.0066477,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-07T11:15:00"",""ReceivedBy"":""Sara Walkky""}",2016-05-07 11:15:00,Sara Walkky,17,2016-05-07 07:00:00
395,68958,555,401,71947,3,2309,2001,15,8,2022-05-06,11860,False,,,"Shop 177, 1754 Kaskar Avenue",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-06T12:00:00"",""ConNote"":""EAN-125-70008""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-07T11:20:00"",""ConNote"":""EAN-125-70008"",""DriverID"":17,""Latitude"":39.6559424,""Longitude"":-76.1199511,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-07T11:20:00"",""ReceivedBy"":""Mohini Kaul""}",2016-05-07 11:20:00,Mohini Kaul,17,2016-05-07 07:00:00
